logicalId,remark,nameAlias,citizenship,address,regulation.regulationType,regulation.organisationType,regulation.numberTitle,regulation.publicationUrl,subjectType.code,subjectType.classificationCode,birthdate.logicalId,birthdate.regulationLanguage,birthdate.calendarType,birthdate.year,birthdate.place,birthdate.countryIso2Code,birthdate.countryDescription,birthdate.remark,nameAlias.logicalId,nameAlias.regulationLanguage,nameAlias.wholeName,nameAlias.function,nameAlias.title,nameAlias.strong,birthdate.circa,birthdate.city,birthdate,citizenship.logicalId,citizenship.regulationLanguage,citizenship.countryIso2Code,citizenship.countryDescription,nameAlias.firstName,nameAlias.lastName,birthdate.region,birthdate.yearRangeFrom,birthdate.yearRangeTo,nameAlias.middleName,address.logicalId,address.regulationLanguage,address.countryIso2Code,address.countryDescription,nameAlias.gender,address.city,address.street,birthdate.birthdate,birthdate.dayOfMonth,birthdate.monthOfYear,address.remark,address.region,address.place,citizenship.diplomatic,citizenship.knownExpired,citizenship.knownFalse,citizenship.reportedLost,citizenship.revokedByIssuer,citizenship.number,citizenship.identificationTypeCode,citizenship.identificationTypeDescription,citizenship.remark,nameAlias.remark,address.zipCode,citizenship.issueDate,regulation,unitedNationId,designationDetails,citizenship.validTo,citizenship.region,address.poBox
526,Believed to be in Afghanistan/Pakistan border area. Belongs to Barakzai tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427417,,,,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,111130,en,GREGORIAN,1963,Khas Uruzgan District,AF,AFGHANISTAN,"Khas Uruzgan District, Uruzgan Province, Afghanistan.",17685,en,Mohammad Abbas Akhund,"(a) Mayor of Kandahar under the Taliban regime, (b) Minister of Public Health under the Taliban regime.",Mullah,1,1,,,101705,en,AF,AFGHANISTAN,Mohammad Abbas,Akhund,Uruzgan Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,Belongs to Nurzai tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4678553,"[{'logicalId': '15998', 'regulationLanguage': 'en', 'wholeName': 'Aminullah Amin Quddus', 'function': 'Governor of Saripul Province (Afghanistan) under the Taliban regime.', 'title': 'Maulavi', 'strong': '1'}, {'logicalId': '15999', 'regulationLanguage': 'en', 'firstName': 'Muhammad', 'lastName': 'Yusuf', 'wholeName': 'Muhammad Yusuf', 'strong': '1'}, {'logicalId': '101712', 'regulationLanguage': 'en', 'firstName': 'Aminullah', 'lastName': 'Amin', 'wholeName': 'Aminullah Amin', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,1828,en,GREGORIAN,1973,,AF,AFGHANISTAN,,,,,,,,1,"Loy Karez village, Spin Boldak District, Kandahar Province",,101711,en,AF,AFGHANISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,Believed to be in Afghanistan/Pakistan border area. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 21 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1446026,"[{'logicalId': '1290', 'regulationLanguage': 'en', 'firstName': 'Nazirullah', 'middleName': 'Hanafi', 'lastName': 'Waliullah', 'wholeName': 'Nazirullah Hanafi Waliullah', 'function': 'Commercial Attaché, Taliban Embassy, Islamabad, Pakistan', 'title': '(a) Maulavi, (b) Haji', 'strong': '1'}, {'logicalId': '101717', 'regulationLanguage': 'en', 'firstName': 'Nazirullah', 'middleName': 'Aanafi', 'lastName': 'Waliullah', 'wholeName': 'Nazirullah Aanafi Waliullah', 'title': 'Haji', 'strong': '1'}]","[{'logicalId': '101714', 'regulationLanguage': 'en', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN'}, {'logicalId': '101715', 'regulationLanguage': 'en', 'diplomatic': '0', 'knownExpired': '0', 'knownFalse': '0', 'reportedLost': '0', 'revokedByIssuer': '0', 'number': 'D 000912', 'validFrom': '1998-06-30', 'identificationTypeCode': 'passport', 'identificationTypeDescription': 'National passport', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN'}]",,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,799,en,GREGORIAN,1962,,AF,AFGHANISTAN,,,,,,,,,"Spin Boldak District, Kandahar Province",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,Belongs to Andar tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 23 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/ notice/search/un/1427388,"[{'logicalId': '5897', 'regulationLanguage': 'en', 'firstName': 'Muhammad', 'middleName': 'Taher', 'lastName': 'Anwari', 'wholeName': 'Muhammad Taher Anwari', 'function': '(a) Director of Administrative Affairs under the Taliban regime, (b) Minister of Finance under the Taliban regime.', 'title': 'Mullah', 'strong': '1'}, {'logicalId': '5898', 'regulationLanguage': 'en', 'firstName': 'Mohammad', 'middleName': 'Taher', 'lastName': 'Anwari', 'wholeName': 'Mohammad Taher Anwari', 'strong': '1'}, {'logicalId': '16000', 'regulationLanguage': 'en', 'firstName': 'Mohammad', 'middleName': 'Tahre', 'lastName': 'Anwari', 'wholeName': 'Mohammad Tahre Anwari', 'strong': '1'}, {'logicalId': '111237', 'regulationLanguage': 'en', 'wholeName': 'Haji Mudir', 'strong': '1'}, {'logicalId': '111238', 'regulationLanguage': 'en', 'firstName': 'Muhammad', 'middleName': 'Tahir', 'lastName': 'Anwari', 'wholeName': 'Muhammad Tahir Anwari', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,101718,en,GREGORIAN,1961,,AF,AFGHANISTAN,,,,,,,,1,"Zurmat district, Paktia province",,101719,en,AF,AFGHANISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Believed to be in Afghanistan/Pakistan border area. Belongs to Andar tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427419 (,"[{'logicalId': '111239', 'regulationLanguage': 'en', 'wholeName': 'Arefullah Aref Ghazi Mohammad', 'function': '(a) Deputy Minister of Finance under the Taliban regime, (b) Governor of Ghazni Province under the Taliban regime, (c) Governor of Paktia Province under the Taliban regime.', 'title': 'Maulavi', 'strong': '1'}, {'logicalId': '111240', 'regulationLanguage': 'en', 'wholeName': 'Arefullah Aref', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,980,en,GREGORIAN,1958,,AF,AFGHANISTAN,,,,,,,,1,"Lawang (Lawand) village, Gelan District, Ghazni Province",,101725,en,AF,AFGHANISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,"Believed to be in Afghanistan/ Pakistan border area.
Review pursuant to Security Council Resolution 1822 (2008) was concluded on 1 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427438","[{'logicalId': '1301', 'regulationLanguage': 'en', 'wholeName': 'Sayed Esmatullah Asem Abdul Quddus', 'function': '(a) Deputy Minister of Preventing Vice and Propagating Virtue under the Taliban regime, (b) Secretary- General of the Afghan Red Crescent Society (ARCS) under the Taliban regime.', 'title': 'Maulavi', 'strong': '1'}, {'logicalId': '16005', 'regulationLanguage': 'en', 'firstName': 'Asmatullah', 'lastName': 'Asem', 'wholeName': 'Asmatullah Asem', 'strong': '1'}, {'logicalId': '101729', 'regulationLanguage': 'en', 'firstName': 'Sayed Esmatullah', 'lastName': 'Asem', 'wholeName': 'Sayed Esmatullah Asem', 'strong': '1'}, {'logicalId': '101730', 'regulationLanguage': 'en', 'firstName': 'Esmatullah', 'lastName': 'Asem', 'wholeName': 'Esmatullah Asem', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,926,en,GREGORIAN,1967,,AF,AFGHANISTAN,,,,,,,,1,"Qalayi Shaikh, Chaparhar District, Nangarhar province",,101728,en,AF,AFGHANISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,"Originally from Uruzgan, settled and lived later in Kandahar.
Believed to be in Afghanistan/Pakistan border area. Belongs to Alizai tribe. Brother of Abdul Jalil Haqqani Wali Mohammad. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5240911","[{'logicalId': '1302', 'regulationLanguage': 'en', 'wholeName': 'Atiqullah Wali Mohammad', 'function': '(a) Director of Foreign Relations, Kandahar Province under the Taliban regime, (b) Director of Public Works, Kandahar Province under the Taliban regime, (c) First Deputy Minister of Agriculture under the Taliban regime, (d) Deputy Minister of Public Works under the Taliban regime.', 'title': '(a) Haji, (b) Mullah', 'strong': '1'}, {'logicalId': '6052', 'regulationLanguage': 'en', 'wholeName': 'Atiqullah', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,,,,,,,,,,,,,,,,,"[{'logicalId': '1831', 'regulationLanguage': 'en', 'circa': '1', 'calendarType': 'GREGORIAN', 'city': 'Khwaja Malik village, Arghadab District, Kandahar Province', 'year': '1962', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN'}, {'logicalId': '1972', 'regulationLanguage': 'en', 'circa': '1', 'calendarType': 'GREGORIAN', 'city': 'Tirin Kot District, Uruzgan Province', 'year': '1962', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN'}]",101732,en,AF,AFGHANISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,Belongs to Hotak tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/ notice/search/un/4640065,,"[{'logicalId': '104437', 'regulationLanguage': 'en', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN'}, {'logicalId': '772', 'regulationLanguage': 'en', 'diplomatic': '0', 'knownExpired': '0', 'knownFalse': '0', 'reportedLost': '0', 'revokedByIssuer': '0', 'number': '44323', 'identificationTypeCode': 'id', 'identificationTypeDescription': 'National identification card', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN', 'remark': '(national identification card (tazkira))'}]",,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,1832,en,GREGORIAN,1972,,AF,AFGHANISTAN,,111241,en,Azizirahman Abdul Ahad,"Third Secretary, Taliban Embassy, Abu Dhabi, United Arab Emirates.",Mr,1,,"Shega District, Kandahar Province",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,Believed to be in Afghanistan/Pakistan border area. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 1 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/ un/1493921,"[{'logicalId': '1310', 'regulationLanguage': 'en', 'wholeName': 'Abdul Baqi Basir Awal Shah', 'function': '(a) Governor of Khost and Paktika provinces under the Taliban regime, (b) Vice-Minister of Information and Culture under the Taliban regime, (c) Consulate Department, Ministry of Foreign Affairs under the Taliban regime.', 'title': '(a) Maulavi, (b) Mullah', 'strong': '1'}, {'logicalId': '16852', 'regulationLanguage': 'en', 'wholeName': 'Abdul Baqi', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,,,,,,,,,,,,,,,,,"[{'logicalId': '1795', 'regulationLanguage': 'en', 'circa': '1', 'calendarType': 'GREGORIAN', 'city': 'Shinwar District, Nangarhar Province', 'yearRangeFrom': '1960', 'yearRangeTo': '1962', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN'}, {'logicalId': '111339', 'regulationLanguage': 'en', 'calendarType': 'GREGORIAN', 'city': 'Jalalabad City, Nangarhar Province', 'yearRangeFrom': '1960', 'yearRangeTo': '1962', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN'}]",101749,en,AF,AFGHANISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,"Belongs to Popalzai tribe.
Review pursuant to Security Council Resolution 1822 (2008) was concluded on 1 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427381","[{'logicalId': '16008', 'regulationLanguage': 'en', 'wholeName': 'Abdul Ghani Baradar', 'strong': '1'}, {'logicalId': '101755', 'regulationLanguage': 'en', 'wholeName': 'Mullah Baradar Akhund', 'strong': '1'}, {'logicalId': '111242', 'regulationLanguage': 'en', 'wholeName': 'Abdul Ghani Baradar Abdul Ahmad Turk', 'function': 'Deputy Minister of Defence under the Taliban regime', 'title': 'Mullah', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,111243,en,GREGORIAN,1968,Yatimak village,AF,AFGHANISTAN,"Yatimak village, Dehrawood District, Uruzgan Province, Afghanistan",,,,,,,1,Dehrawood District,,101754,en,AF,AFGHANISTAN,,,Uruzgan Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,"Believed to be in Afghanistan/Pakistan border area. Belongs to Alokozai tribe.
Review pursuant to Security Council Resolution 1822 (2008) was concluded on 1 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427430","[{'logicalId': '15989', 'regulationLanguage': 'en', 'wholeName': 'Zakir', 'strong': '1'}, {'logicalId': '101759', 'regulationLanguage': 'en', 'firstName': 'Abdul Bari', 'lastName': 'Akhund', 'wholeName': 'Abdul Bari Akhund', 'function': 'Governor of Helmand Province under the Taliban regime', 'title': '(a) Maulavi, (b) Mullah.', 'strong': '1'}, {'logicalId': '101761', 'regulationLanguage': 'en', 'wholeName': 'Haji Mullah Sahib', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,,,,,,,,,,,,,,,,,"[{'logicalId': '924', 'regulationLanguage': 'en', 'circa': '1', 'calendarType': 'GREGORIAN', 'city': 'Baghran District, Helmand province', 'year': '1953', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN'}, {'logicalId': '1814', 'regulationLanguage': 'en', 'circa': '1', 'calendarType': 'GREGORIAN', 'city': 'Now Zad District, Helmand Province', 'year': '1953', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN'}]",101758,en,AF,AFGHANISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,"Deputy Head of Taliban Embassy in Riyadh, Saudi Arabia until 25 Sept. 1998. Believed to be in Afghanistan/Pakistan border area. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 27 Jul. 2010. Picture available for inclusion in the INTERPOL-UN Security Council Special Notice. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427559",,"[{'logicalId': '101763', 'regulationLanguage': 'en', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN'}, {'logicalId': '858', 'regulationLanguage': 'en', 'diplomatic': '0', 'knownExpired': '0', 'knownFalse': '0', 'reportedLost': '0', 'revokedByIssuer': '0', 'number': 'OA296623', 'identificationTypeCode': 'passport', 'identificationTypeDescription': 'National passport', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN', 'remark': '(passport)'}]",,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,,,,,,,,,1323,en,Shahabuddin Delawar,Deputy of High Court under the Taliban regime,Maulavi,1,,,"[{'logicalId': '1834', 'regulationLanguage': 'en', 'calendarType': 'GREGORIAN', 'city': 'Logar Province', 'year': '1953', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN'}, {'logicalId': '101762', 'regulationLanguage': 'en', 'calendarType': 'GREGORIAN', 'city': 'Logar province', 'year': '1957', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,Believed to be in the Gulf region. Belongs to Taraki tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 23 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www. interpol.int/en/notice/search/un/1427441,"[{'logicalId': '1324', 'regulationLanguage': 'en', 'wholeName': 'Ehsanullah Sarfida Hesamuddin Akhundzada', 'function': 'Deputy Minister of Security (Intelligence) under the Taliban regime.', 'title': 'Maulavi', 'strong': '1'}, {'logicalId': '16001', 'regulationLanguage': 'en', 'wholeName': 'Ehsanullah Sarfadi', 'strong': '1'}, {'logicalId': '16002', 'regulationLanguage': 'en', 'wholeName': 'Ehsanullah Sarfida', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,1003,en,GREGORIAN,,,AF,AFGHANISTAN,,,,,,,,1,"Khatak village, Gelan District, Ghazni Province",,101766,en,AF,AFGHANISTAN,,,,1962,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,Reportedly deceased in 2005. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol. int/en/notice/search/un/4665205,"[{'logicalId': '1325', 'regulationLanguage': 'en', 'wholeName': 'Mohammad Azam Elmi', 'function': 'Deputy Minister of Mines and Industries under the Taliban regime', 'title': 'Maulavi', 'strong': '1'}, {'logicalId': '16010', 'regulationLanguage': 'en', 'wholeName': 'Muhammad Azami', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,931,en,GREGORIAN,1968,Sayd Karam District,AF,AFGHANISTAN,"Paktia Province, Afghanistan",,,,,,,1,,,101769,en,AF,AFGHANISTAN,,,Paktia Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,Belongs to Andar tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 23 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4665076,"[{'logicalId': '15995', 'regulationLanguage': 'en', 'firstName': 'Mohammad Ishaq', 'lastName': 'Akhund', 'wholeName': 'Mohammad Ishaq Akhund', 'strong': '1'}, {'logicalId': '111133', 'regulationLanguage': 'en', 'firstName': 'Mohammad Eshaq', 'lastName': 'Akhunzada', 'wholeName': 'Mohammad Eshaq Akhunzada', 'function': 'Governor of Laghman Province (Afghanistan) under the Taliban regime.', 'title': 'Maulavi', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,111134,en,GREGORIAN,,Andar District,AF,AFGHANISTAN,"Andar District, Ghazni Province, Afghanistan",,,,,,,1,,,101772,en,AF,AFGHANISTAN,,,Ghazni Province,1963,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,Believed to be in Afghanistan/Pakistan border area. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 1 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4678668,"[{'logicalId': '101775', 'regulationLanguage': 'en', 'wholeName': 'Ezatullah Haqqani Khan Sayyid', 'function': 'Deputy Minister of Planning under the Taliban regime', 'title': 'Maulavi', 'strong': '1'}, {'logicalId': '101776', 'regulationLanguage': 'en', 'wholeName': 'Ezatullah Haqqani', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,101774,en,GREGORIAN,1957,,AF,AFGHANISTAN,,,,,,,,1,"Alingar District, Laghman province",,111252,en,AF,AFGHANISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,Review pursuant to Security Council Resolution 1822 (2008) was concluded on 23 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/ 1493746,,,,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,101777,en,GREGORIAN,1969,,AF,AFGHANISTAN,,1336,en,Faiz,"Head of the Information Dept, Ministry of Foreign Affairs under the Taliban regime.",Maulavi,1,1,Ghazni province,,101778,en,AF,AFGHANISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,Believed to be in Afghanistan/Pakistan border area. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4665175,,,,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,,,,,,,,,101782,en,Gul Ahmad Hakimi,"Commercial Attaché, Taliban ‘Consulate General’, Karachi, Pakistan",Maulavi,1,,,"[{'logicalId': '1840', 'regulationLanguage': 'en', 'calendarType': 'GREGORIAN', 'city': 'Kabul Province', 'year': '1964', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN'}, {'logicalId': '101780', 'regulationLanguage': 'en', 'calendarType': 'GREGORIAN', 'city': 'Logar Province', 'year': '1964', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN'}]",101781,en,AF,AFGHANISTAN,Gul Ahmad,Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,Believed to be in Afghanistan/Pakistan border area. Belongs to Baloch ethnic group. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 21 Jul. 2010. Additional title: Hafiz. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4665093,,"[{'logicalId': '101783', 'regulationLanguage': 'en', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN'}, {'logicalId': '778', 'regulationLanguage': 'en', 'diplomatic': '0', 'knownExpired': '0', 'knownFalse': '0', 'reportedLost': '0', 'revokedByIssuer': '0', 'number': '4414', 'identificationTypeCode': 'id', 'identificationTypeDescription': 'National identification card', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN', 'remark': '(afghan identification card (tazkira))'}]",,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,1826,en,GREGORIAN,1973,,AF,AFGHANISTAN,,111250,en,Hamdullah Allah Noor,"Repatriation Attaché, Taliban Consulate General, Quetta, Pakistan.",Maulavi,1,,"District Number 6, Kandahar City, Kandahar Province",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,Belongs to Ghilzai tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 21 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/ notice/search/un/1427570,"[{'logicalId': '15992', 'regulationLanguage': 'en', 'wholeName': 'Hamidullah Akhund Sher Mohammad', 'function': 'Head of Ariana Afghan Airlines under the Taliban regime.', 'title': 'Mullah', 'strong': '1'}, {'logicalId': '15993', 'regulationLanguage': 'en', 'wholeName': 'Janat Gul', 'strong': '1'}, {'logicalId': '101787', 'regulationLanguage': 'en', 'firstName': 'Hamidullah', 'lastName': 'Akhund', 'wholeName': 'Hamidullah Akhund', 'function': 'Head of Ariana Afghan Airlines under the Taliban regime', 'title': 'Mullah', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures directed against certain individuals, groups, undertakings and entities in view of the situation in Afghanistan",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02011D0486-20220205,person,P,,,,,,,,,,,,,,,,,"[{'logicalId': '1815', 'regulationLanguage': 'en', 'circa': '1', 'calendarType': 'GREGORIAN', 'city': 'Arghandab District, Kandahar Province', 'yearRangeFrom': '1972', 'yearRangeTo': '1973', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN'}, {'logicalId': '111129', 'regulationLanguage': 'en', 'calendarType': 'GREGORIAN', 'city': 'Sarpolad village', 'yearRangeFrom': '1972', 'yearRangeTo': '1973', 'region': 'Helmand Province', 'place': 'Washer District', 'countryIso2Code': 'AF', 'countryDescription': 'AFGHANISTAN', 'remark': 'Sarpolad village,Washer District, Helmand Province, Afghanistan'}]",101786,en,AF,AFGHANISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
